"created"	"state"	"total"	"total_char"	"active_rate"	"processid"	"app_name"	"category"	"title"	"file_name"
"2019/08/31 10:56"	"BROWSING"	"129"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 10:57"	"BROWSING"	"206"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 10:58"	"BROWSING"	"122"	"0"	"0.8"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 10:59"	"BROWSING"	"32"	"0"	"0.6"	"15676"	"microsoft edge"	"browser"	"1908-powershell-datetime - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 11:00"	"NO_OPERATING"	"1"	"0"	"0.8"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 11:01"	"NO_OPERATING"	"0"	"0"	"1"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 11:02"	"NO_OPERATING"	"0"	"0"	"1"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 11:03"	"NO_OPERATING"	"0"	"0"	"1"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 11:04"	"NO_OPERATING"	"0"	"0"	"1"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 11:05"	"NO_OPERATING"	"0"	"0"	"1"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 11:06"	"NO_OPERATING"	"0"	"0"	"1"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 11:07"	"NO_OPERATING"	"0"	"0"	"1"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 11:08"	"BROWSING"	"4"	"0"	"0.6"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 11:09"	"BROWSING"	"50"	"0"	"0.3"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 11:10"	"BROWSING"	"112"	"0"	"0.7"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:11"	"BROWSING"	"98"	"0"	"0.9"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:12"	"BROWSING"	"112"	"0"	"0.9"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:13"	"BROWSING"	"26"	"0"	"0.6"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:14"	"BROWSING"	"177"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:15"	"BROWSING"	"137"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:16"	"BROWSING"	"122"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:17"	"BROWSING"	"54"	"0"	"0.7"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:18"	"BROWSING"	"124"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:19"	"BROWSING"	"372"	"0"	"0.9"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:20"	"BROWSING"	"181"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:21"	"BROWSING"	"86"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:22"	"BROWSING"	"147"	"0"	"0.5"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:23"	"BROWSING"	"36"	"0"	"0.7"	"15676"	"microsoft edge"	"browser"	"1908-powershell-datetime - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 11:24"	"BROWSING"	"76"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:25"	"BROWSING"	"51"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:26"	"BROWSING"	"1092"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:27"	"BROWSING"	"357"	"0"	"0.9"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:28"	"BROWSING"	"95"	"0"	"0.8"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:29"	"BROWSING"	"146"	"0"	"0.9"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:30"	"BROWSING"	"167"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:31"	"BROWSING"	"175"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:32"	"BROWSING"	"143"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:33"	"BROWSING"	"160"	"0"	"1"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:34"	"BROWSING"	"240"	"0"	"0.9"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:35"	"BROWSING"	"149"	"0"	"0.7"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:36"	"BROWSING"	"63"	"0"	"0.8"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:37"	"BROWSING"	"267"	"0"	"0.8"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:38"	"BROWSING"	"45"	"0"	"0.9"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:39"	"BROWSING"	"42"	"0"	"0.5"	"10164"	"sakura"	"editor"	"G:\workplace\transformPCActiveInfo\transformPCActiveInfo.ps1 - sakura 2.2.0.1  "	"transformPCActiveInfo.ps1"
"2019/08/31 11:40"	"BROWSING"	"24"	"0"	"0.6"	"9892"	"sakura"	"editor"	"アウトプット - sakura 2.2.0.1  "	""
"2019/08/31 11:41"	"BROWSING"	"13"	"0"	"0.7"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 11:42"	"BROWSING"	"126"	"0"	"1"	"8700"	"sakura"	"editor"	"マイドキュメント\memo\190831.md - sakura 2.2.0.1  "	"190831.md"
"2019/08/31 11:43"	"BROWSING"	"223"	"0"	"1"	"8700"	"sakura"	"editor"	"マイドキュメント\memo\190831.md - sakura 2.2.0.1  "	"190831.md"
"2019/08/31 11:44"	"BROWSING"	"211"	"0"	"1"	"8700"	"sakura"	"editor"	"マイドキュメント\memo\190831.md - sakura 2.2.0.1  "	"190831.md"
"2019/08/31 11:45"	"BROWSING"	"174"	"0"	"0.6"	"8700"	"sakura"	"editor"	"マイドキュメント\memo\190831.md - sakura 2.2.0.1  "	"190831.md"
"2019/08/31 11:46"	"BROWSING"	"214"	"0"	"0.9"	"13104"	"sakura"	"editor"	"マイドキュメント\memo\190831.md - sakura 2.2.0.1  "	"190831.md"
"2019/08/31 11:47"	"BROWSING"	"68"	"0"	"0.8"	"8940"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 11:48"	"BROWSING"	"100"	"0"	"0.5"	"8940"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 11:49"	"BROWSING"	"91"	"0"	"1"	"8940"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 11:50"	"NO_OPERATING"	"0"	"0"	"1"	"8940"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 11:51"	"NO_OPERATING"	"0"	"0"	"1"	"8940"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 11:52"	"NO_OPERATING"	"0"	"0"	"1"	"8940"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 11:53"	"NO_OPERATING"	"0"	"0"	"0.9"	"8940"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 11:54"	"BROWSING"	"4"	"0"	"0.5"	"348"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 11:55"	"BROWSING"	"38"	"0"	"0.3"	"15676"	"microsoft edge"	"browser"	"New tab ‎- Microsoft Edge"	""
"2019/08/31 11:56"	"BROWSING"	"19"	"0"	"0.8"	"15676"	"microsoft edge"	"browser"	"1908-powershell-datetime - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 11:57"	"BROWSING"	"48"	"0"	"1"	"15676"	"microsoft edge"	"browser"	"1908-powershell-datetime - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 11:58"	"BROWSING"	"86"	"0"	"1"	"15676"	"microsoft edge"	"browser"	"1908-powershell-datetime - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 11:59"	"BROWSING"	"26"	"0"	"0.6"	"15676"	"microsoft edge"	"browser"	"1908-powershell-datetime - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 12:00"	"BROWSING"	"148"	"0"	"0.5"	"8148"	"sakura"	"editor"	"G:\Users\sakai\Downloads\1908-powershell-datetime (1).html - sakura 2.2.0.1  "	""
"2019/08/31 12:01"	"BROWSING"	"20"	"0"	"0.4"	"15676"	"microsoft edge"	"browser"	"Memoru ‎- Microsoft Edge"	""
"2019/08/31 12:02"	"BROWSING"	"22"	"0"	"0.6"	"15676"	"microsoft edge"	"browser"	"Not Found - Memoru ‎- Microsoft Edge"	""
"2019/08/31 12:03"	"BROWSING"	"45"	"0"	"0.8"	"15676"	"microsoft edge"	"browser"	"1908-powershell-datetime - Memoru ‎- Microsoft Edge"	""
"2019/08/31 12:04"	"BROWSING"	"3"	"0"	"1"	"15676"	"microsoft edge"	"browser"	"1908-powershell-datetime - Memoru ‎- Microsoft Edge"	""
"2019/08/31 12:05"	"NO_OPERATING"	"0"	"0"	"0.5"	"15676"	"microsoft edge"	"browser"	"1908-powershell-datetime - Memoru ‎- Microsoft Edge"	""
"2019/08/31 12:06"	"BROWSING"	"3"	"0"	"0.9"	"8896"	"slack"	"chat"	"Slack | 03_雑談 | smartse-2019"	""
"2019/08/31 12:07"	"NO_OPERATING"	"0"	"0"	"1"	"8896"	"slack"	"chat"	"Slack | 03_雑談 | smartse-2019"	""
"2019/08/31 12:08"	"NO_OPERATING"	"0"	"0"	"1"	"8896"	"slack"	"chat"	"Slack | 03_雑談 | smartse-2019"	""
"2019/08/31 12:09"	"NO_OPERATING"	"0"	"0"	"1"	"8896"	"slack"	"chat"	"Slack | 03_雑談 | smartse-2019"	""
"2019/08/31 12:10"	"NO_OPERATING"	"0"	"0"	"1"	"8896"	"slack"	"chat"	"Slack | 03_雑談 | smartse-2019"	""
"2019/08/31 12:11"	"NO_OPERATING"	"0"	"0"	"0.7"	"8896"	"slack"	"chat"	"Slack | 03_雑談 | smartse-2019"	""
"2019/08/31 12:12"	"BROWSING"	"2"	"0"	"0.5"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 12:13"	"BROWSING"	"104"	"0"	"0.6"	"9036"	"chrome"	"browser"	"1908-powershell-datetime - Memoru - Google Chrome"	""
"2019/08/31 12:14"	"BROWSING"	"38"	"0"	"0.6"	"8940"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 12:15"	"BROWSING"	"30"	"0"	"0.7"	"10828"	"explorer"	"filer"	"backup"	""
"2019/08/31 12:16"	"BROWSING"	"2"	"0"	"0.9"	"10828"	"explorer"	"filer"	"backup"	""
"2019/08/31 12:17"	"NO_OPERATING"	"0"	"0"	"1"	"10828"	"explorer"	"filer"	"backup"	""
"2019/08/31 12:18"	"NO_OPERATING"	"0"	"0"	"1"	"10828"	"explorer"	"filer"	"backup"	""
"2019/08/31 12:19"	"NO_OPERATING"	"0"	"0"	"0.5"	"10828"	"explorer"	"filer"	"backup"	""
"2019/08/31 12:20"	"BROWSING"	"5"	"0"	"1"	"15676"	"microsoft edge"	"browser"	"PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 12:21"	"NO_OPERATING"	"0"	"0"	"1"	"15676"	"microsoft edge"	"browser"	"PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 12:22"	"NO_OPERATING"	"0"	"0"	"0.7"	"15676"	"microsoft edge"	"browser"	"PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 12:23"	"BROWSING"	"3"	"0"	"0.5"	"15676"	"microsoft edge"	"browser"	"PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 12:24"	"BROWSING"	"53"	"0"	"0.5"	"3140"	"joplin"	"other"	"Joplin - Encryption Options"	""
"2019/08/31 12:25"	"BROWSING"	"65"	"0"	"0.6"	"3140"	"joplin"	"other"	"Joplin - Encryption Options"	""
"2019/08/31 12:26"	"BROWSING"	"94"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:27"	"BROWSING"	"86"	"0"	"0.9"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:28"	"BROWSING"	"139"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:29"	"BROWSING"	"145"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:30"	"BROWSING"	"192"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:31"	"BROWSING"	"67"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:32"	"BROWSING"	"150"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:33"	"BROWSING"	"196"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:34"	"BROWSING"	"123"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:35"	"BROWSING"	"189"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:36"	"BROWSING"	"152"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:37"	"BROWSING"	"132"	"0"	"0.9"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:37"	"BROWSING"	"137"	"0"	"0.9"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:38"	"BROWSING"	"131"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:39"	"BROWSING"	"111"	"0"	"0.5"	"16472"	"sakura"	"editor"	"マイドキュメント\memo\190831.md - sakura 2.2.0.1  "	"190831.md"
"2019/08/31 12:40"	"BROWSING"	"8"	"0"	"0.6"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:41"	"NO_OPERATING"	"0"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:42"	"NO_OPERATING"	"0"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:43"	"NO_OPERATING"	"0"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:44"	"NO_OPERATING"	"0"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:45"	"NO_OPERATING"	"0"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:46"	"NO_OPERATING"	"0"	"0"	"0.9"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:47"	"NO_OPERATING"	"0"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:48"	"NO_OPERATING"	"0"	"0"	"1"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:49"	"BROWSING"	"2"	"0"	"0.7"	"3140"	"joplin"	"other"	"Joplin"	""
"2019/08/31 12:50"	"BROWSING"	"6"	"0"	"0.6"	"15676"	"mail"	"mailer"	"Inbox - Gmail ‎- Mail"	""
"2019/08/31 12:51"	"BROWSING"	"3"	"0"	"0.8"	"15676"	"mail"	"mailer"	"Inbox - Gmail ‎- Mail"	""
"2019/08/31 12:52"	"BROWSING"	"4"	"0"	"0.8"	"15676"	"microsoft edge"	"browser"	"Free Project Management System Dashboard UI Free PSD at FreePSD.cc ‎- Microsoft Edge"	""
"2019/08/31 12:53"	"BROWSING"	"4"	"0"	"0.4"	"15676"	"microsoft edge"	"browser"	"Free UI Kits PSD ‎- Microsoft Edge"	""
"2019/08/31 12:54"	"BROWSING"	"5"	"0"	"0.4"	"15676"	"microsoft edge"	"browser"	"Free Web Templates PSD ‎- Microsoft Edge"	""
"2019/08/31 12:55"	"BROWSING"	"5"	"0"	"0.9"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 12:56"	"NO_OPERATING"	"0"	"0"	"1"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 12:57"	"NO_OPERATING"	"0"	"0"	"1"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 12:58"	"NO_OPERATING"	"0"	"0"	"1"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 12:59"	"NO_OPERATING"	"0"	"0"	"1"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 13:00"	"NO_OPERATING"	"0"	"0"	"1"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 13:01"	"NO_OPERATING"	"0"	"0"	"1"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 13:02"	"NO_OPERATING"	"0"	"0"	"0.9"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 13:03"	"BROWSING"	"60"	"0"	"0.4"	"15868"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 13:04"	"BROWSING"	"41"	"0"	"0.4"	"15676"	"microsoft edge"	"browser"	"ブラウザの履歴をテキストで取り出す方法 - えりぴょん ‎- Microsoft Edge"	""
"2019/08/31 13:05"	"BROWSING"	"54"	"0"	"0.9"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 13:06"	"BROWSING"	"5"	"0"	"0.6"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 13:07"	"BROWSING"	"34"	"0"	"0.4"	"15676"	"microsoft edge"	"browser"	"ブラウザの履歴をテキストで取り出す方法 - えりぴょん ‎- Microsoft Edge"	""
"2019/08/31 13:08"	"BROWSING"	"26"	"0"	"0.8"	"15676"	"microsoft edge"	"browser"	"PowershellでInternetExplorerを操作する - Qiita ‎- Microsoft Edge"	""
"2019/08/31 13:09"	"BROWSING"	"14"	"0"	"0.4"	"15676"	"microsoft edge"	"browser"	"browser url get powershell - Google 検索 ‎- Microsoft Edge"	""
"2019/08/31 13:10"	"BROWSING"	"25"	"0"	"0.7"	"15676"	"microsoft edge"	"browser"	"Get URL of page in Internet Explorer using Powershell - Stack Overflow ‎- Microsoft Edge"	""
"2019/08/31 13:11"	"BROWSING"	"22"	"0"	"0.6"	"15676"	"microsoft edge"	"browser"	"Misc-Powershell-Scripts/Get-BrowserData.ps1 at master · rvrsh3ll/Misc-Powershell-Scripts ‎- Microsoft Edge"	"BrowserData.ps1"
"2019/08/31 13:12"	"BROWSING"	"2"	"0"	"0.8"	"15676"	"microsoft edge"	"browser"	"rvrsh3ll/Misc-Powershell-Scripts: Random Tools ‎- Microsoft Edge"	""
"2019/08/31 13:13"	"NO_OPERATING"	"1"	"0"	"1"	"15676"	"microsoft edge"	"browser"	"rvrsh3ll/Misc-Powershell-Scripts: Random Tools ‎- Microsoft Edge"	""
"2019/08/31 13:14"	"NO_OPERATING"	"0"	"0"	"1"	"15676"	"microsoft edge"	"browser"	"rvrsh3ll/Misc-Powershell-Scripts: Random Tools ‎- Microsoft Edge"	""
"2019/08/31 13:15"	"NO_OPERATING"	"0"	"0"	"1"	"15676"	"microsoft edge"	"browser"	"rvrsh3ll/Misc-Powershell-Scripts: Random Tools ‎- Microsoft Edge"	""
"2019/08/31 13:16"	"BROWSING"	"145"	"0"	"0.4"	"8116"	"explorer"	"filer"	"WindowsPowerShell"	""
"2019/08/31 13:17"	"BROWSING"	"103"	"0"	"0.5"	"16312"	"sakura"	"editor"	"マイドキュメント\WindowsPowerShell\Get-BrowserData.ps1 - sakura 2.2.0.1  "	"BrowserData.ps1"
"2019/08/31 13:18"	"BROWSING"	"239"	"0"	"0.4"	"16312"	"sakura"	"editor"	"マイドキュメント\WindowsPowerShell\Get-BrowserData.ps1 - sakura 2.2.0.1  "	"BrowserData.ps1"
"2019/08/31 13:19"	"BROWSING"	"36"	"0"	"0.3"	"8116"	"explorer"	"filer"	"WindowsPowerShell"	""
"2019/08/31 13:20"	"BROWSING"	"60"	"0"	"0.2"	"6684"	"sakura"	"editor"	"(無題)2 - sakura 2.2.0.1  "	""
"2019/08/31 13:21"	"BROWSING"	"89"	"0"	"0.5"	"15676"	"microsoft edge"	"browser"	"Misc-Powershell-Scripts/Get-BrowserData.ps1 at master · rvrsh3ll/Misc-Powershell-Scripts ‎- Microsoft Edge"	"BrowserData.ps1"
"2019/08/31 13:22"	"BROWSING"	"32"	"0"	"0.3"	"10140"	"explorer"	"filer"	"explorer"	""
"2019/08/31 13:41"	"filer"	"30"	"6"	"0.9"	"7460"	"explorer"	"filer"	"explorer"	""
"2019/08/31 13:42"	"BROWSING"	"8"	"0"	"0.5"	"7460"	"explorer"	"filer"	"explorer"	""
"2019/08/31 13:43"	"BROWSING"	"3"	"0"	"0.7"	"7460"	"explorer"	"filer"	"explorer"	""
"2019/08/31 13:44"	"develop"	"16"	"4"	"0.6"	"12316"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 13:45"	"develop"	"22"	"10"	"1"	"12316"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 13:46"	"NO_OPERATING"	"0"	"0"	"1"	"12316"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 13:47"	"NO_OPERATING"	"0"	"0"	"1"	"12316"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 13:48"	"NO_OPERATING"	"0"	"0"	"1"	"12316"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 13:49"	"BROWSING"	"2"	"0"	"1"	"7460"	"explorer"	"filer"	"explorer"	""
"2019/08/31 13:50"	"NO_OPERATING"	"0"	"0"	"1"	"7460"	"explorer"	"filer"	"explorer"	""
"2019/08/31 13:51"	"NO_OPERATING"	"0"	"0"	"0.7"	"7460"	"explorer"	"filer"	"explorer"	""
"2019/08/31 13:52"	"BROWSING"	"8"	"0"	"0.9"	"4832"	"slack"	"chat"	"Slack | 03_雑談 | smartse-2019"	""
"2019/08/31 13:53"	"BROWSING"	"2"	"0"	"1"	"4832"	"slack"	"chat"	"Slack | sse19 | smartse-2019"	""
"2019/08/31 13:54"	"NO_OPERATING"	"1"	"0"	"0.5"	"4832"	"slack"	"chat"	"Slack | sse19 | smartse-2019"	""
"2019/08/31 13:55"	"editor"	"19"	"1"	"0.5"	"8236"	"sakura"	"editor"	"(無題)1 - sakura 2.2.0.1  "	""
"2019/08/31 13:56"	"editor"	"57"	"21"	"0.8"	"8236"	"sakura"	"editor"	"デスクトップ\Get-BrowserData.ps1 - sakura 2.2.0.1  "	"BrowserData.ps1"
"2019/08/31 13:57"	"editor"	"34"	"1"	"0.4"	"8236"	"sakura"	"editor"	"デスクトップ\Get-BrowserData.ps1 - sakura 2.2.0.1  "	"BrowserData.ps1"
"2019/08/31 13:58"	"BROWSING"	"89"	"0"	"0.3"	"8984"	"microsoft edge"	"browser"	"rvrsh3ll/Misc-Powershell-Scripts: Random Tools ‎- Microsoft Edge"	""
"2019/08/31 13:59"	"BROWSING"	"5"	"0"	"0.8"	"8984"	"microsoft edge"	"browser"	"rvrsh3ll/Misc-Powershell-Scripts: Random Tools ‎- Microsoft Edge"	""
"2019/08/31 14:00"	"BROWSING"	"22"	"0"	"0.3"	"12316"	"sourcetree"	"develop"	"Sourcetree"	""
"2019/08/31 14:01"	"BROWSING"	"21"	"0"	"0.4"	"8984"	"microsoft edge"	"browser"	"Reported Unsafe Website: Navigation Blocked ‎- Microsoft Edge"	""
"2019/08/31 14:02"	"BROWSING"	"110"	"0"	"0.9"	"3580"	"sakura"	"editor"	"デスクトップ\無題3.txt - sakura 2.2.0.1  "	"無題3.txt"
"2019/08/31 14:03"	"BROWSING"	"143"	"0"	"1"	"3580"	"sakura"	"editor"	"デスクトップ\無題3.txt - sakura 2.2.0.1  "	"無題3.txt"
